PlanName,fy,CostSharing,CostStructure,PlanType,SocSecCovered,StateAbbrev,ppd_id,ActAssets_GASB,ActLiabilities_GASB,ActFundedRatio_GASB,PercentReqContPaid,InflationAssumption_GASB,InvestmentReturnAssumption_GASB,ActCostMeth_GASB,FundingMeth_GASB,EQTotal_Actl,PETotal_Actl,HFTotal_Actl,COMDTotal_Actl,RETotal_Actl,AltMiscTotal_Actl,TotMembership,actives_tot,ActiveSalary_avg,beneficiaries_tot,BeneficiaryBenefit_avg,ActFundedRatio_GASB67
Oklahoma Police,2010,1,"Multiple employer, cost sharing plan",3,1,OK,134,1754372,2341619.3,0.749,0.412,0.03,0.075,Entry Age Normal,,0.637,0,0,0.044,0,0,7459,4305,57.975,3043,29.093,
Oklahoma Police,2011,1,"Multiple employer, cost sharing plan",3,1,OK,134,1822702,1959976,0.93,0.385,0.03,0.075,Entry Age Normal,Level Dollar Closed,0.662,0,0,0.039,0,0,7602,4368,58.148,3110,28.655,
Oklahoma Police,2012,1,"Multiple employer, cost sharing plan",3,1,OK,134,1834170,2034485.1,0.902,0.942,0.03,0.075,Entry Age Normal,Level Dollar Closed,0.645,0,0,0.043,0,0,7752,4441,59.34,3185,28.97,
Oklahoma Police,2013,1,"Multiple employer, cost sharing plan",3,1,OK,134,1902581,2131172.3,0.893,0.83285,0.03,0.075,Entry Age Normal,Level Dollar Closed,0.64,0,0,0.047,0,0,7851,4467,61.992,3266,29.416,0.92754
Oklahoma Police,2014,1,"Multiple employer, cost sharing plan",3,1,OK,134,2086297,2204797.3,0.946,0.74074,0.03,0.075,Entry Age Normal,Level Dollar Closed,0.65563,0,0,0.06299,0,0,8039,4557,63.003,3350,29.472,1.01527
Oklahoma Police,2015,1,"Multiple employer, cost sharing plan",3,1,OK,134,2229272,2269073.5,0.982,1.13837,0.03,0.075,Entry Age Normal,Level Dollar Open,0.6131,0,0,0.1148,0,0,8165,4570,64.22,3470,30.107,0.9982
Oklahoma Police,2016,1,"Multiple employer, cost sharing plan",3,1,OK,134,2323407,2354815,0.987,1.65242,0.03,0.075,Entry Age Normal,Level Dollar Open,0.60524,0,0,0.12619,0,0,8380,4679,66.841,3569,30.475,0.93497
Oklahoma Police,2017,1,"Multiple employer, cost sharing plan",3,1,OK,134,2447351,2403073,1.018,1.42307,0.03,0.075,Entry Age Normal,Level Dollar Open,0.6181,0,0,0.1221,0,0,8499,4695,66.685,3672,30.744,0.9968
Oklahoma Police,2018,1,"Multiple employer, cost sharing plan",3,1,OK,134,2586061,2515811,1.028,2.41365,0.0275,0.075,Entry Age Normal,Level Dollar Open,0.6259,0,0,0.1206,0,0,8669,4791,63.623,3731,31.119,1.01893
Oklahoma Police,2019,1,"Multiple employer, cost sharing plan",3,1,OK,134,2677255,2612473,1.025,2.2253,0.0275,0.075,Entry Age Normal,Level Dollar Open,0.62064,0,0,0.11689,0,0,8879,4902,65.235,3819,31.539,1.00244
Oklahoma Police,2020,1,"Multiple employer, cost sharing plan",3,1,OK,134,2756877,2736156,1.008,2.14113,0.0275,0.075,Entry Age Normal,Level Dollar Open,0.5813,0,0,0.134,0,0,9065,4990,66.347,3914,33.209,0.95803
Boston RS,2001,1,"Multiple employer, cost sharing plan",1,0,MA,148,3371716,4796130,0.703,1,,,,,0,0,0,0,0,0,38707,22003,47.831,13144,,
Boston RS,2002,1,"Multiple employer, cost sharing plan",1,0,MA,148,3204893,5121319,0.6258,1,,,,,0,0,0,0,0,0,,21229,51.804,13589,,
Boston RS,2003,1,"Multiple employer, cost sharing plan",1,0,MA,148,3384814,5420842,0.6244,1,,,,,0,0,0,0,0,0,39784,20456,49.757,14034,,
Boston RS,2004,1,"Multiple employer, cost sharing plan",1,0,MA,148,3587118,5664288,0.6333,1,,,,,0,0,0,0,0,0,,20686,51.535,13908,,
Boston RS,2005,1,"Multiple employer, cost sharing plan",1,0,MA,148,3836807,5957373,0.644,1,0.045,0.08,Entry Age Normal,,0,0,0,0,0,0,40878,20917,53.301,13783,,
Boston RS,2006,1,"Multiple employer, cost sharing plan",1,0,MA,148,4138146,6223154,0.665,1,,0.08,,,0,0,0,0,0,0,,21332,55.183,13861,,
Boston RS,2007,1,"Multiple employer, cost sharing plan",1,0,MA,148,4458002,6596148,0.6758,1,,0.08,,,0,0,0,0,0,0,36483,21748,56.993,13939,,
Boston RS,2008,1,"Multiple employer, cost sharing plan",1,0,MA,148,4089989,6900229,0.5927,1,,0.08,,,0,0,0,0,0,0,,20881,59.485,13948,,
Boston RS,2009,1,"Multiple employer, cost sharing plan",1,0,MA,148,4270893,7091018,0.6023,1,0.045,0.08,Entry Age Normal,,0,0,0,0,0,0,34924,20015,62.193,13958,,
Boston RS,2010,1,"Multiple employer, cost sharing plan",1,0,MA,148,4592675,7283907,0.6221,1.37678,,0.08,,,0,0,0,0,0,0,,19707,63.028,14073,31.587,
Boston RS,2011,1,"Multiple employer, cost sharing plan",1,0,MA,148,4855200,7902175,0.6145,1,0.045,0.0775,Entry Age Normal,,0,0,0,0,0,0,34466,19399,63.89,14189,33.117,
Boston RS,2012,1,"Multiple employer, cost sharing plan",1,0,MA,148,5073098,8199808,0.6187,1,,0.0775,,,0,0,0,0,0,0,,19838,65.994,14264,34.195,
Boston RS,2013,1,"Multiple employer, cost sharing plan",1,0,MA,148,5383891,9054730,0.5946,1,0.045,0.0775,Entry Age Normal,,0,0,0,0,0,0,35426,20278,68.008,14340,35.473,0.60422
Boston RS,2014,1,"Multiple employer, cost sharing plan",1,0,MA,148,5662637.5,9351778,0.60552,1,,0.0775,,,0.4946,0.0643,0.0882,0.0104,0.0885,0,,20388,69.012,14412,36.636,0.59589
Boston RS,2015,1,"Multiple employer, cost sharing plan",1,0,MA,148,5941383.5,9648825,0.6158,1,0.045,0.0775,Entry Age Normal,,0.4761,0.0654,0.0866,0.0096,0.1042,0.0005,36033,20498,70.006,14485,37.874,0.55763
Boston RS,2016,1,"Multiple employer, cost sharing plan",1,0,MA,148,6301812.5,10122064,0.62258,1.03259,,0.0775,,,0.4998,0.0669,0.0808,0.0082,0.1009,0.003,,20746,71.704,14466,39.184,0.58443
Boston RS,2017,1,"Multiple employer, cost sharing plan",1,0,MA,148,6662241.5,10595302,0.6288,1,,0.075,Entry Age Normal,,0.5376,0.0626,0.0542,0.0089,0.0887,0.023,36552,20995,73.362,14448,40.65,0.62733
Boston RS,2018,1,"Multiple employer, cost sharing plan",1,0,MA,148,7069519.5,11208849,0.63071,1.02815,,0.075,,,0.47875,0.07429,0.0384,0.0259,0.09639,0.0321,,20925,76.155,0,,0.58266
Boston RS,2019,1,"Multiple employer, cost sharing plan",1,0,MA,148,7476798,11822396,0.6324,1.04513,,0.0705,Entry Age Normal,,0.4865,0.0795,0.0357,0.0093,0.0936,0.0238,36562,20856,78.966,14559,43.374,0.61908
Boston RS,2020,1,"Multiple employer, cost sharing plan",1,0,MA,148,,,,,,0.0705,,,0,0,0,0,0,0,,,,,,
Milwaukee City ERS,2001,1,"Multiple employer, cost sharing plan",1,1,WI,151,4242333,3091511,1.372,1,0.035,0.085,Projected Unit Credit,Level Dollar Closed,0,0,0,0,0,0,26996,13194,34.809,9992,15.007,
Milwaukee City ERS,2002,1,"Multiple employer, cost sharing plan",1,1,WI,151,3689981,3204247,1.152,1,0.03,0.085,Projected Unit Credit,Level Dollar Closed,0.634,0,0,0,0.048,0,27051,12889,37.303,10334,16.587,
Milwaukee City ERS,2003,1,"Multiple employer, cost sharing plan",1,1,WI,151,3909085,3370923,1.16,1,0.03,0.085,Projected Unit Credit,Level Dollar Closed,0.686,0,0,0,0.045,0,26724,12574,38.682,10527,17.458,
Milwaukee City ERS,2004,1,"Multiple employer, cost sharing plan",1,1,WI,151,4112558,3523179,1.167,1,0.03,0.085,Projected Unit Credit,Level Dollar Closed,0.687,0,0,0,0.042,0,26406,12195,41.46,10669,17.95,
Milwaukee City ERS,2005,1,"Multiple employer, cost sharing plan",1,1,WI,151,4556371,3706198,1.229,1,0.03,0.085,Projected Unit Credit,Level Dollar Closed,0.675,0,0,0,0.058,0,26715,12015,42.941,10787,18.685,
Milwaukee City ERS,2006,1,"Multiple employer, cost sharing plan",1,1,WI,151,4899721,3846481,1.274,1,0.03,0.085,Projected Unit Credit,Level Dollar Closed,0.676,0,0,0,0.054,0,26446,11928,44.337,10854,19.449,
Milwaukee City ERS,2007,1,"Multiple employer, cost sharing plan",1,1,WI,151,5192000,3958061,1.312,1,0.03,0.085,Projected Unit Credit,Level Dollar Closed,0.647,0,0,0,0.074,0,26868,11737,45.362,10984,20.117,
Milwaukee City ERS,2008,1,"Multiple employer, cost sharing plan",1,1,WI,151,4076297,4113089,0.991,1,0.03,0.085,Projected Unit Credit,Level Percent Closed,0.578,0,0,0,0.103,0,26806,11581,46.331,11082,20.895,
Milwaukee City ERS,2009,1,"Multiple employer, cost sharing plan",1,1,WI,151,4814402,4269324,1.128,1,0.03,0.085,Projected Unit Credit,Level Percent Closed,0.662,0,0,0,0.057,0,26992,11664,47.483,11205,21.683,
Milwaukee City ERS,2010,1,"Multiple employer, cost sharing plan",1,1,WI,151,4641425,4447548,1.044,1,0.03,0.085,Projected Unit Credit,Level Percent Closed,0.674,0.001,0,0,0.056,0,26973,11247,47.854,11568,22.597,
Milwaukee City ERS,2011,1,"Multiple employer, cost sharing plan",1,1,WI,151,4404635,4587915,0.96,1,0.03,0.085,Projected Unit Credit,Level Percent Closed,0.626,0.004,0,0,0.083,0,26854,10767,48.777,11960,23.173,
Milwaukee City ERS,2012,1,"Multiple employer, cost sharing plan",1,1,WI,151,4259889,4689814,0.908,1,0.03,0.085,Projected Unit Credit,Level Percent Closed,0.634,0.01,0,0,0.085,0,26729,10714,48.884,12128,24.013,
Milwaukee City ERS,2013,1,"Multiple employer, cost sharing plan",1,1,WI,151,4580729,4831689,0.948,1,0.03,0.085,Projected Unit Credit,Level Percent Closed,0.658,0.014,0,0,0.072,0,26805,10675,48.867,12487,24.474,
Milwaukee City ERS,2014,1,"Multiple employer, cost sharing plan",1,1,WI,151,4797437,4935482,0.972,1,0.03,0.0825,Projected Unit Credit,Level Percent Closed,0.58,0.024,0.052,0,0.076,0,26840,10964,48.334,12597,25.061,0.9776
Milwaukee City ERS,2015,1,"Multiple employer, cost sharing plan",1,1,WI,151,4899155,5065141,0.967,1,0.03,0.0825,Projected Unit Credit,Level Percent Closed,0.571,0.038,0.057,0,0.084,0,27083,10982,48.789,12763,25.722,0.9187
Milwaukee City ERS,2016,1,"Multiple employer, cost sharing plan",1,1,WI,151,5055700,5259300,0.961,1,0.03,0.0825,Projected Unit Credit,Level Percent Closed,0.557,0.05,0.081,0.022,0.079,0,27387,11083,52.689,12888,26.441,0.9198
Milwaukee City ERS,2017,1,"Multiple employer, cost sharing plan",1,1,WI,151,5233486,5819762,0.899,1,0.025,0.08,Projected Unit Credit,Level Percent Closed,0.56,0.058,0.088,0.033,0.063,0,27176,10845,53.215,13196,27.114,0.93705
Milwaukee City ERS,2018,1,"Multiple employer, cost sharing plan",1,1,WI,151,5219184,6400901,0.8152,1,0.025,0.075,Projected Unit Credit,Level Percent Closed,0.44732,0.07952,0.0994,0.0328,0.08251,0,27215,10851,53.605,13370,28.649,0.78713
Milwaukee City ERS,2019,1,"Multiple employer, cost sharing plan",1,1,WI,151,5285205,6597457,0.801,1,0.025,0.075,Projected Unit Credit,Level Percent Closed,0.47,0.08,0.1,0.11,0,0,27557,10974,54.346,13555,29.48,0.84832
Milwaukee City ERS,2020,1,"Multiple employer, cost sharing plan",1,1,WI,151,,,,,,0.075,,,0,0,0,0,0,0,,,,,,
Philadelphia Municipal,2001,,Single employer,1,1,PA,152,4943400,6379800,0.775,1,0.045,0.09,Entry Age Normal,Level Dollar Open,0.4919,0.039,0.1079,0,0.0026,0,63777,29322,40.256,33746,10.312,
Philadelphia Municipal,2002,,Single employer,1,1,PA,152,4891300,6727200,0.727,1,0.045,0.09,Entry Age Normal,Level Dollar Open,0.54739,0.04299,0.08768,0,0.0019,0,64109,29298,41.208,34081,10.445,
Philadelphia Municipal,2003,,Single employer,1,1,PA,152,4548100,7188300,0.633,0.919,0.045,0.09,Entry Age Normal,Level Dollar Open,0.5609,0.0462,0.095,0,0.001,0,64480,28885,43.944,34840,10.694,
Philadelphia Municipal,2004,,Single employer,1,1,PA,152,4333100,7247700,0.598,0.799,0.045,0.09,Entry Age Normal,Level Dollar Open,0.5508,0.0557,0.1155,0,0.0003,0,64761,28634,44.212,35318,11.915,
Philadelphia Municipal,2005,,Single employer,1,1,PA,152,4159500,7851500,0.53,0.836,0.04,0.0875,Entry Age Normal,Level Dollar Open,0.59338,0.05869,0.11438,0,0.003,0,64237,27992,45.394,35443,16.884,
Philadelphia Municipal,2006,,Single employer,1,1,PA,152,4168500,8083700,0.516,0.84,0.04,0.0875,Entry Age Normal,Level Dollar Open,0.5102,0.0686,0.1906,0,0.0008,0,64380,28017,47.094,35554,16.158,
Philadelphia Municipal,2007,,Single employer,1,1,PA,152,4421700,8197200,0.539,0.819,0.04,0.0875,Entry Age Normal,Level Dollar Open,0.5143,0,0.1541,0,0.0183,0.0668,65182,28354,47.677,35527,16.747,
Philadelphia Municipal,2008,,Single employer,1,1,PA,152,4623600,8402200,0.55,0.795,0.04,0.0875,Entry Age Normal,Level Dollar Open,0.42127,0.08987,0.05192,0,0.03045,0.09426,65883,29215,49.855,35405,17.35,
Philadelphia Municipal,2009,,Single employer,1,1,PA,152,4042100,8975000,0.45,0.844,0.04,0.0825,Entry Age Normal,Level Dollar Open,0.40406,0.11639,0.11419,0,0.0298,0,65662,28632,51.106,35694,17.794,
Philadelphia Municipal,2010,,Single employer,1,1,PA,152,4230900,9317000,0.454,0.538,0.035,0.0815,Entry Age Normal,Level Dollar Open,0,0,0,0,0,0,65447,27928,50.886,35920,18.148,
Philadelphia Municipal,2011,,Single employer,1,1,PA,152,4489100,9487500,0.473,0.657,0.035,0.081,Entry Age Normal,Level Dollar Open,0.4137,0.1269,0.1308,0,0.0301,0,64349,26671,51.414,36354,18.641,
Philadelphia Municipal,2012,,Single employer,1,1,PA,152,4486800,9799900,0.458,0.77,0.033,0.0795,Entry Age Normal,Level Dollar Open,0.3433,0.1359,0.1447,0.0163,0.044,0,64485,26306,52.162,36890,18.969,
Philadelphia Municipal,2013,,Single employer,1,1,PA,152,4799261,10126156,0.4739,1.059,0.033,0.0785,Entry Age Normal,Level Dollar Open,0.4562,0.116,0.0784,0.0611,0,0,64958,26788,53.372,36889,19.634,
Philadelphia Municipal,2014,,Single employer,1,1,PA,152,4814912,10521835,0.4576,1.05696,0.033,0.0785,Entry Age Normal,Level Dollar Open,0.4543,0.0991,0.109,0.0892,0,0,64822,27065,55.253,36533,20.036,0.47085
Philadelphia Municipal,2015,,Single employer,1,1,PA,152,4863413,10800392,0.45,1.03806,0.033,0.0775,Entry Age Normal,Level Dollar Open,0.4541,0.0935,0.1006,0.0724,0,0,65896,27951,57.166,36611,20.662,0.44187
Philadelphia Municipal,2016,,Single employer,1,1,PA,152,4936020,11024798,0.448,1.10971,0.033,0.077,Entry Age Normal,Level Dollar Open,0.4836,0.0986,0.0641,0.0776,0,0,66154,28308,59.225,36598,21.205,0.40065
Philadelphia Municipal,2017,,Single employer,1,1,PA,152,5108619,11275676,0.453,1.12169,0.033,0.0765,Entry Age Normal,Level Dollar Open,0.565,0.088,0.014,0.098,0,0,66321,28615,60.973,36549,21.569,0.43547
Philadelphia Municipal,2018,,Single employer,1,1,PA,152,5397433.5,11152098,0.468,1.18257,0.033,0.076,Entry Age Normal,Level Dollar Open,0.558,0.083,0.007,0.152,0,0,66575,28845,62.59,36656,21.951,0.47901
Philadelphia Municipal,2019,,Single employer,1,1,PA,152,5852473,11783085,0.497,0.91209,0.033,0.0755,Entry Age Normal,Level Dollar Open,0.536,0.081,0.005,0.177,0,0,66328,28596,64.434,36767,22.309,0.48312
Philadelphia Municipal,2020,,Single employer,1,1,PA,152,6242696,12038051,0.519,0.91548,0.033,0.075,Entry Age Normal,Level Dollar Open,0.51149,0.0989,0.004,0.16184,0,0,66016,28892,66.497,36195,22.835,0.48258
Nashville-Davidson ERS,2001,,Single employer,1,1,TN,158,1532338.6,1628956.8,0.9407,1.3059,,0.08,Entry age normal,,0,0,0,0,0,0,16386,11613,34.309,4457,10.639,
Nashville-Davidson ERS,2002,,Single employer,1,1,TN,158,1569455.3,1668629.1,0.9406,1.0053,,0.08,Entry age normal,,0,0,0,0,0,0,17445,12210,35.602,4809,10.833,
Nashville-Davidson ERS,2003,,Single employer,1,1,TN,158,1569047.6,1688192.9,0.9294,0.748,,0.08,Entry age normal,,0,0,0,0,0,0,18430,12660,36.874,4995,11.193,
Nashville-Davidson ERS,2004,,Single employer,1,1,TN,158,1592671.3,1708318.8,0.9323,0.7903,,0.08,Entry age normal,,0,0,0,0,0,0,19075,12619,38.187,5186,11.707,
Nashville-Davidson ERS,2005,,Single employer,1,1,TN,158,1602285.4,1818206.9,0.8812,0.882,,0.08,Entry age normal,,0,0,0,0,0,0,19612,12489,37.995,5726,12.528,
Nashville-Davidson ERS,2006,,Single employer,1,1,TN,158,1706677.1,1959952.3,0.8708,0.8699,,0.08,Entry age normal,,0,0,0,0,0,0,20009,12592,40.939,6049,12.599,
Nashville-Davidson ERS,2007,,Single employer,1,1,TN,158,1921193.8,2144144.8,0.896,0.9948,0,0.08,Entry age normal,,0,0,0,0,0,0,20009,12592,42.019,6049,13.873,
Nashville-Davidson ERS,2008,,Single employer,1,1,TN,158,2119228.8,2323837.5,0.912,1.3319,0,0.08,Entry age normal,,0,0,0,0,0,0,20498,12740,43.64,6116,14.804,
Nashville-Davidson ERS,2009,,Single employer,1,1,TN,158,1925305.1,2275399.5,0.8461,1.1773,0,0.08,Entry age normal,,0,0,0,0,0,0,20881,12987,43.275,6111,15.902,
Nashville-Davidson ERS,2010,,Single employer,1,1,TN,158,2143522.3,2360892.3,0.908,0.736,0,0.08,Entry age normal,,0,0,0,0,0,0,22110,12625,43.929,6834,14.641,
Nashville-Davidson ERS,2011,,Single employer,1,1,TN,158,2188868.3,2468971.5,0.8866,0.9951,,0.08,Entry age normal,,0,0,0,0,0,0,22903,12988,43.993,7245,14.918,
Nashville-Davidson ERS,2012,,Single employer,1,1,TN,158,2185047,2580685,0.8467,0.8965,,0.075,Entry age normal,,0,0,0,0,0,0,23264,12911,43.668,7488,16.017,
Nashville-Davidson ERS,2013,,Single employer,1,1,TN,158,2220622.3,2688495.5,0.826,0.84548,,0.075,Entry age normal,,0,0,0,0,0,0,23626,12629,44.043,8087,16.296,
Nashville-Davidson ERS,2014,,Single employer,1,1,TN,158,2450131.5,2730430.8,0.911,0.84548,,0.075,Entry age normal,,0,0,0,0,0,0,22931,11368,45.193,8262,16.39,0.96533
Nashville-Davidson ERS,2015,,Single employer,1,1,TN,158,2668035.5,2806587.8,0.951,1.18025,,0.075,Entry age normal,Level Dollar Closed,0,0,0,0,0,0,23588,11571,45.914,8498,16.666,0.97567
Nashville-Davidson ERS,2016,,Single employer,1,1,TN,158,2788543.8,2904694.3,0.96,1.42162,,0.075,Entry age normal,Level Dollar Closed,0.2574,0.1532,0.0699,0.1134,0,0,23702,11278,47.765,8656,16.978,0.92393
Nashville-Davidson ERS,2017,,Single employer,1,1,TN,158,2948928.5,3091309.3,0.954,1.25292,,0.0725,Entry age normal,Level Dollar Closed,0.242,0.169,0.061,0.109,0,0,23260,11335,50.714,8806,17.307,0.98643
Nashville-Davidson ERS,2018,,Single employer,1,1,TN,158,3097585.8,3264476.8,0.949,1.15476,,0.0725,Entry age normal,Level Dollar Closed,0.274,0.169,0.062,0.108,0,0,24028,11646,53.532,8916,17.449,0.97448
Nashville-Davidson ERS,2019,,Single employer,1,1,TN,158,3203495,3368175.8,0.951,1.09348,,0.0725,Entry age normal,Level Dollar Closed,0.25874,0.19281,0.06194,0.11588,0,0,24641,11828,53.942,9363,17.974,0.96372
Nashville-Davidson ERS,2020,,Single employer,1,1,TN,158,3312807.5,3548735.3,0.934,1.0873,,0.0725,Entry age normal,Level Dollar Closed,0.277,0.224,0.058,0.113,0,0,25265,12055,54.982,9459,18.24,0.93787
Omaha School,2001,,Single employer,2,1,NE,162,800544.44,897398.63,0.8921,1,0.035,0.08,Entry Age Normal,Level Percent Open,0.55163,0,0,0,0.12347,0,9156,6259,32.091,2529,15.032,
Omaha School,2002,,Single employer,2,1,NE,162,800819.13,963802.06,0.8309,0.992,0.035,0.08,Entry Age Normal,Level Percent Open,0.50484,0,0,0,0.14337,0,9409,6383,33.406,2642,16.298,
Omaha School,2003,,Single employer,2,1,NE,162,817966.5,1009062.6,0.811,1.022,0.035,0.08,Entry Age Normal,Level Percent Open,0.62543,0,0,0,0.10334,0,9425,6279,33.877,2761,17.319,
Omaha School,2004,,Single employer,2,1,NE,162,843486,1066324,0.791,0.979,0.035,0.08,Entry Age Normal,Level Percent Open,0.581,0.0558,0.0132,0,0.1754,0,9711,6399,34.698,2839,18.419,
Omaha School,2005,,Single employer,2,1,NE,162,887165,1126967,0.787,0.9,0.035,0.08,Entry Age Normal,Level Percent Open,0,0,0,0,0,0,10124,6623,35.234,3016,18.737,
Omaha School,2006,,Single employer,2,1,NE,162,948938,1195354,0.794,1.101,0.035,0.08,Entry Age Normal,Level Percent Open,0,0,0,0,0,0,10522,6972,35.732,3108,19.606,
Omaha School,2007,,Single employer,2,1,NE,162,1117628,1255527,0.89,0.888,0.035,0.08,Entry Age Normal,Open,0.6009,0.1095,0.0106,0.0228,0.1252,0,10769,7041,36.72,3245,20.339,
Omaha School,2008,,Single employer,2,1,NE,162,1149289,1346999,0.853,1.342,0.035,0.08,Entry Age Normal,Level Percent Open,0.4787,0.1289,0,0.0284,0.1352,0,11228,7313,37.725,3400,20.696,
Omaha School,2009,,Single employer,2,1,NE,162,1061326,1410318,0.753,1.075,0.035,0.08,Entry Age Normal,Open,0.3657,0.1068,0,0,0.1165,0,11480,7438,38.686,3489,21.49,
Omaha School,2010,,Single employer,2,1,NE,162,1078269,1467850,0.735,0.944,0.035,0.08,Entry Age Normal,Open,0.3092,0.1343,0.025,0,0.1069,0,11644,7491,39.152,3587,23.92,
Omaha School,2011,,Single employer,2,1,NE,162,1110033,1516284,0.732,0.885,0.03,0.08,Entry Age Normal,Open,0.3109,0.1125,0.0501,0.06033,0.07726,0,11602,7215,40.394,3707,23.064,
Omaha School,2012,,Single employer,2,1,NE,162,1155495,1592738,0.726,1.126,0.03,0.08,Entry Age Normal,Open,0.30891,0.07308,0.11717,0.06098,0.08298,0,11881,7315,40.793,3843,24.07,
Omaha School,2013,,Single employer,2,1,NE,162,1205265,1660287,0.7259,0.95978,0.03,0.08,Entry Age Normal,Open,0.292,0.0843,0.1352,0.082,0.074,0,12152,7372,41.731,3967,24.376,0.70491
Omaha School,2014,,Single employer,2,1,NE,162,1277546,1723970,0.741,1.11609,0.03,0.08,Entry Age Normal,Level Percent Closed,0.2675,0.0886,0.1567,0.1509,0.076,0,12477,7415,42.427,4125,24.703,0.75081
Omaha School,2015,,Single employer,2,1,NE,162,1312905,1798706,0.7299,1.14295,0.03,0.08,Entry Age Normal,Level Percent Closed,0.27872,0.09091,0.14885,0.12488,0.13087,0,12728,7393,44.05,4351,25.167,0.67579
Omaha School,2016,,Single employer,2,1,NE,162,1337983,2050581,0.6525,1.07697,,0.08,,,0.307,0.094,0.09,0.145,0.208,0,13039,7462,44.998,4542,25.539,0.63677
Omaha School,2017,,Single employer,2,1,NE,162,1365013,2136385,0.6389,0.95152,0.0275,0.075,Entry Age Normal,Level Percent Closed,0.412,0.112,0.028,0.035,0.161,0,13290,7569,46.233,4678,25.844,0.5872
Omaha School,2018,,Single employer,2,1,NE,162,1378824,2192893,0.6288,1.00061,0.0275,0.075,Entry Age Normal,Level Percent Closed,0.43956,0.11489,0.00899,0.03397,0.15185,0,13117,7177,47.3,4826,26.109,0.5916
Omaha School,2019,,Single employer,2,1,NE,162,1417961,2265653,0.6259,1.04959,0.0275,0.075,Entry Age Normal,Level Percent Closed,0.446,0.127,0.006,0.015,0.131,0,13509,7366,47.571,4980,26.546,0.57815
Omaha School,2020,,Single employer,2,1,NE,162,1467834,2381356,0.6164,1.02439,0.0275,0.075,Entry Age Normal,Level Percent Closed,0.515,0.104,0.005,0.009,0.097,0,13494,7182,52.027,5089,26.921,0.59553
Miami Fire and Police,2001,,Single employer,3,0,FL,168,828900,884700,0.94,1,,0.0775,Aggregate Cost Method,,0.51,0,0,0,0.08,0,3118,1676,53.493,1425,24.562,
Miami Fire and Police,2002,,Single employer,3,0,FL,168,753200,960100,0.78,1,,0.0775,Aggregate Cost Method,,0.48,0,0,0,0.09,0,3130,1685,57.492,1428,29.462,
Miami Fire and Police,2003,,Single employer,3,0,FL,168,855900,1000900,0.84,1,0.04,0.0775,Aggregate Cost Method,,0.58,0,0,0,0.08,0,3117,1622,60.987,1478,31.09,
Miami Fire and Police,2004,,Single employer,3,0,FL,168,957900,1126200,0.85,1,0.04,0.0775,Aggregate Cost Method,,0.60558,0,0,0,0.08068,0,3136,1468,60.253,1639,35.588,
Miami Fire and Police,2005,,Single employer,3,0,FL,168,1091900,1204500,0.91,1,0.04,0.0775,Aggregate Cost Method,,0.63,0,0,0,0.08,0,3198,1455,62.897,1718,37.375,
Miami Fire and Police,2006,,Single employer,3,0,FL,168,1147900,1260500,0.91,1,0.04,0.0775,Aggregate Cost Method,,0.627,0,0,0,0.09,0,3286,1485,60.851,1779,39.809,
Miami Fire and Police,2007,,Single employer,3,0,FL,168,1268900,1318400,0.96,1,0.04,0.0775,Aggregate Cost Method,,0.64,0.003,0,0,0.092,0,3327,1463,70.834,1842,40.838,
Miami Fire and Police,2008,,Single employer,3,0,FL,168,1018900,1452500,0.7,1,0.04,0.0775,Aggregate Cost Method,,0.569,0.011,0,0,0.09,0,3503,1633,79.222,1847,41.748,
Miami Fire and Police,2009,,Single employer,3,0,FL,168,970800,1539300,0.63,1,0.035,0.0775,Aggregate Cost Method,,0.5984,0.01598,0,0,0.07093,0,3732,1517,80.562,2195,41.025,
Miami Fire and Police,2010,,Single employer,3,0,FL,168,1027700,1568300,0.66,1,0.035,0.0775,Aggregate Cost Method,,0.529,0.02,0,0,0.074,0,4090,1277,65.324,2797,43.28,
Miami Fire and Police,2011,,Single employer,3,0,FL,168,1150300,1590500,0.72,1,0.0325,0.075,Aggregate Cost Method,,0.492,0.027,0,0,0.082,0,3962,1196,68.7,2748,44.853,
Miami Fire and Police,2012,,Single employer,3,0,FL,168,1143600,1573000,0.73,1,0.0325,0.075,Aggregate Cost Method,,0.488,0.029,0,0,0.089,0,3521,1236,66.51,2271,61.607,
Miami Fire and Police,2013,,Single employer,3,0,FL,168,1145500,1580300,0.72486,1,0.0325,0.075,Aggregate Cost Method,,0.521,0.035,0,0,0.08,0,4040,1273,66.946,2754,56.85,
Miami Fire and Police,2014,,Single employer,3,0,FL,168,1151016.5,1597800,0.72,1,0.0325,0.075,Aggregate Cost Method,,0.4713,0.0387,0,0,0.0863,0,4142,1482,63.229,2648,47.321,0.81336
Miami Fire and Police,2015,,Single employer,3,0,FL,168,1147335,1616131.5,0.71,0.99938,0.0325,0.0742,Aggregate Cost Method,,0.4529,0.0492,0,0,0.1079,0,3895,1650,64.411,2230,56.107,0.77263
Jacksonville ERS,2001,,Single employer,1,1,FL,159,1459649,1511829,0.9655,1,,,,,0,0,0,0,0,0,9657,5496,42.701,4095,17.719,
Jacksonville ERS,2002,,Single employer,1,1,FL,159,1425708,1528742,0.9326,1,0.04,0.084,Entry Age,Level Percent,0,0,0,0,0,0,9805,5652,43.073,4100,18.464,
